id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
58662,2018-02-02 10:52:55,Stray,0,D1802125,981020025498091,Dandy,Hound/Mix,Brindle,Dog,2 years 2 months.,Female,Adoptable Dogs,2018-04-08 00:00:00,Foster,0,,Stray,,Court Order/ Legal,0,0,0
"58663,2018-02-02 11:03:55,Unsuitable Accomodation,0,D1802126,"""",Iya Chaudia Adoir,American Bulldog/Mix,White and Brown,Dog,22 weeks.,Female,Stray Dogs Theta,2018-02-05 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58665,2018-02-02 16:35:33,Incompatible,0,C1802121,0A12741343,Charlie,Domestic Short Hair,Orange,Cat,6 years 8 months.,Male,Adoptable Cat Kennels,2018-02-07 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58666,2018-02-02 16:43:08,Incompatible,0,D1802123,981020021476944,Rider,Dachshund/Hound,Red,Dog,17 weeks.,Male,Adoptable Dogs,2018-02-07 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58669,2018-02-03 12:16:08,Allergies,0,C1802124,985112001062263,Sammy,Domestic Short Hair,Grey,Cat,4 years 1 month.,Male,Adoptable Cat Big Colony,2018-02-21 00:00:00,Foster,0,2018-03-21 00:00:00,Stray,,Court Order/ Legal,0,0,0
58669,2018-02-03 12:16:08,Allergies,0,C1802124,985112001062263,Sammy,Domestic Short Hair,Grey,Cat,4 years 1 month.,Male,Adoptable Cat Big Colony,2018-03-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58670,2018-02-03 12:16:08,Allergies,0,C1802125,985112001155409,Abraham,Domestic Short Hair,""Brown, Black and White"",Cat,4 years 1 month.,Male,Adoptable Cat Big Colony,2018-02-23 00:00:00,Foster,0,2018-03-21 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"58670,2018-02-03 12:16:08,Allergies,0,C1802125,985112001155409,Abraham,Domestic Short Hair,""Brown, Black and White"",Cat,4 years 1 month.,Male,Adoptable Cat Big Colony,2018-03-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
58671,2018-02-03 12:30:24,Incompatible,0,C1802126,981020021441658,Teddy,Domestic Short Hair,White and Black,Cat,6 months.,Female,Adoptable Cat Middle Colony,2018-02-09 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58672,2018-02-03 13:05:08,Moving,0,C1802127,981020021456793,Zelda,Domestic Short Hair,Calico,Cat,3 years 1 month.,Female,Adoptable Cat Kennels,2018-02-12 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58673,2018-02-03 13:41:46,Unsuitable Accomodation,0,D1802128,475879121C,Baron,Mix,Brindle,Dog,11 years 11 months.,Male,Adoptable Dogs,2018-02-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58674,2018-02-03 14:07:32,Stray,0,D1802121,981020021510978,JoJo,Pomeranian/Mix,Black,Dog,10 years 1 month.,Female,Adoptable Dogs,2018-02-18 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58675,2018-02-03 14:08:11,Stray,0,D1802127,981020021477950,Bud,Hound,Brindle,Dog,7 years 1 month.,Male,Adoptable Dogs,2018-02-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58676,2018-02-03 14:12:29,Moving,0,C1802129,981020021485080,Ollie,Ragdoll,Seal Point,Cat,4 years 1 month.,Male,Adoptable Cat Kennels,2018-02-07 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58677,2018-02-03 15:48:28,Stray,0,D1802129,"""",Andy,Beagle,Brown and White,Dog,11 months.,Male,Check-in,2018-02-15 00:00:00,Foster,0,,Stray,2018-02-18 00:00:00,Died in care,0,0,0"
58678,2018-02-03 16:34:03,Incompatible,0,D1802124,941000018221765,Olive,Coton de Tulear,White and Grey,Dog,3 years 1 month.,Female,Adoptable Dogs,2018-02-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58680,2018-02-05 15:30:58,Incompatible,0,C1802130,"""",Laurel,Domestic Short Hair,Black and Brown,Cat,1 year 1 month.,Female,Stray Cats,2018-02-07 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
58681,2018-02-06 14:58:38,Moving,0,C1802131,981020021432015,Shadow,Domestic Short Hair,Black,Cat,4 years 1 month.,Female,Adoptable Cat Middle Colony,2018-02-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58682,2018-02-06 14:58:38,Moving,0,C1802132,981020021496023,Biscuit,Domestic Short Hair,Black and grey,Cat,4 years 1 month.,Female,Adoptable Cat Middle Colony,2018-02-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58683,2018-02-06 17:24:40,Stray,0,C1802133,981020021443315,Aurora,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Female,Special Care Cats,2018-02-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58684,2018-02-06 17:24:40,Stray,0,C1802134,981020021503896,Philip,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Special Care Cats,2018-02-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58687,2018-02-07 11:02:32,Stray,0,D1802132,981020021508595,Kai,Labrador Retriever/Golden Retriever,Cream,Dog,10 years 1 month.,Male,Dog room B,2018-03-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58688,2018-02-07 12:49:05,Stray,0,D1802135,981020025765303,Danni,Redbone Coonhound,Red,Dog,7 months.,Female,Adoptable Dogs,2018-03-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58689,2018-02-07 12:51:24,Stray,0,D1802136,981020021506760,Dixie,Redbone Coonhound,Red,Dog,7 months.,Female,Adoptable Dogs,2018-02-15 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58690,2018-02-07 15:17:14,Stray,0,D1802137,981020021504970,Blondy,Labrador Retriever,Cream,Dog,17 weeks.,Female,Adoptable Dogs,2018-02-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58691,2018-02-07 17:09:21,Incompatible,0,D1802133,981020025501343,Lucy,Pitbull/Whippet,Tricolour,Dog,1 year 4 months.,Female,Adoptable Dogs,2018-03-28 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58693,2018-02-08 12:25:26,Landlord issues,0,D1802134,981020021508634,Gianni,Chihuahua/Yorkshire Terrier,Red,Dog,4 years 5 months.,Male,Adoptable Dogs,2018-02-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58694,2018-02-08 12:27:06,Landlord issues,0,D1802138,981020021479750,Bella,Chihuahua/Yorkshire Terrier,Tan,Dog,1 year 7 months.,Female,Adoptable Dogs,2018-02-13 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58696,2018-02-08 12:35:17,Stray,0,C1802139,981020025509346,Sasha,Domestic Short Hair,Grey and White,Cat,13 weeks.,Female,Adoptable Cat Kennels,2018-02-14 00:00:00,Foster,0,2018-02-27 00:00:00,Stray,,Court Order/ Legal,0,0,0
58696,2018-02-08 12:35:17,Stray,0,C1802139,981020025509346,Sasha,Domestic Short Hair,Grey and White,Cat,13 weeks.,Female,Adoptable Cat Kennels,2018-02-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58697,2018-02-08 12:35:17,Stray,0,C1802140,981020025489999,Malia,Domestic Short Hair,White and Grey,Cat,13 weeks.,Female,Adoptable Cat Kennels,2018-02-14 00:00:00,Foster,0,2018-02-27 00:00:00,Stray,,Court Order/ Legal,0,0,0
58697,2018-02-08 12:35:17,Stray,0,C1802140,981020025489999,Malia,Domestic Short Hair,White and Grey,Cat,13 weeks.,Female,Adoptable Cat Kennels,2018-02-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58698,2018-02-08 14:23:47,Stray,0,D1802141,0A127E6A02,Marley,Labrador Retriever/Mix,Tan and White,Dog,6 years 2 months.,Male,Adoptable Dogs,2018-02-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58699,2018-02-08 14:48:31,Biting,0,D1802047,982126051374464,Granger,Border Collie/Mix,Tricolour,Dog,2 years 1 month.,Male,Stray Dogs Theta,2018-02-17 00:00:00,Reclaimed,0,2018-02-17 00:00:00,Biting,2018-02-19 00:00:00,Biting,0,1,0
"58701,2018-02-08 21:48:10,Sick/Injured,0,C1802135,"""",Duck,"""",Black,Chicken,1 year 1 month.,Unknown,Check-in,2018-02-09 00:00:00,Released To Wild,0,,Stray,,Court Order/ Legal,0,0,0"
58702,2018-02-09 08:57:41,Stray,0,D1802139,941000017417643,Chloe,Saint Bernard St. Bernard,Tricolour,Dog,3 years 3 months.,Female,Stray Dogs Beta,2018-02-09 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58703,2018-02-09 12:17:37,Stray,0,D1802142,981020021500748,Chip,Labrador Retriever/Shar Pei,Tan,Dog,8 years 1 month.,Male,Adoptable Dogs,2018-02-13 00:00:00,Reclaimed,0,2018-02-13 00:00:00,Unsuitable Accomodation,,Court Order/ Legal,0,0,0
58703,2018-02-09 12:17:37,Stray,0,D1802142,981020021500748,Chip,Labrador Retriever/Shar Pei,Tan,Dog,8 years 1 month.,Male,Adoptable Dogs,2018-02-28 00:00:00,Foster,0,2018-03-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
58703,2018-02-09 12:17:37,Stray,0,D1802142,981020021500748,Chip,Labrador Retriever/Shar Pei,Tan,Dog,8 years 1 month.,Male,Adoptable Dogs,2018-03-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58704,2018-02-09 12:47:47,Stray,0,C1802143,"""",Carmella,Domestic Short Hair,Dilute calico,Cat,4 years 2 months.,Female,Cat obs,2018-03-13 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
58705,2018-02-09 13:11:01,Stray,0,D1802144,981020021472345,Deena,Beagle,White and Black,Dog,3 years 1 month.,Female,Adoptable Dogs,2018-02-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58708,2018-02-09 14:23:00,Unsuitable Accomodation,0,D1802143,956000010151410,Otto,Labrador Retriever/Dalmatian,Black and White,Dog,1 year 7 months.,Male,Stray Dogs Theta,2018-02-20 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58709,2018-02-09 17:34:54,Marriage/Relationship split,0,C1802144,981020021508260,Kitkat,Domestic Medium Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,2018-02-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58711,2018-02-10 11:33:33,Stray,0,D1802145,981020025491224,Maggie,Great Pyrenees,White,Dog,3 years 1 month.,Female,Adoptable Dogs,2018-03-01 00:00:00,Adoption,0,2018-03-31 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58711,2018-02-10 11:33:33,Stray,0,D1802145,981020025491224,Maggie,Great Pyrenees,White,Dog,3 years 1 month.,Female,Adoptable Dogs,2018-04-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58712,2018-02-10 14:47:49,Incompatible,0,C1802145,"""",Moe,Domestic Long Hair,Black and White,Cat,2 years 1 month.,Male,Stray Cats,2018-02-12 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
58713,2018-02-10 15:08:12,Stray,0,D1802146,981020025760119,Ethyl,Great Dane,Grey and black,Dog,1 year 0 months.,Female,Adoptable Dogs,2018-03-03 00:00:00,Foster,0,2018-03-14 00:00:00,Stray,,Court Order/ Legal,0,0,0
58713,2018-02-10 15:08:12,Stray,0,D1802146,981020025760119,Ethyl,Great Dane,Grey and black,Dog,1 year 0 months.,Female,Adoptable Dogs,2018-03-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58714,2018-02-11 10:42:32,Sick/Injured,0,C1802141,981020025509665,Iris,Domestic Short Hair,Black and White,Cat,3 years 1 month.,Female,Adoptable Cat Middle Colony,2018-02-17 00:00:00,Foster,0,2018-02-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
58714,2018-02-11 10:42:32,Sick/Injured,0,C1802141,981020025509665,Iris,Domestic Short Hair,Black and White,Cat,3 years 1 month.,Female,Adoptable Cat Middle Colony,2018-04-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58716,2018-02-12 12:13:10,Police Assist,0,C1802142,"""",Peeta,Domestic Short Hair,Orange,Cat,6 years 2 months.,Male,Cat room C,2018-02-23 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58717,2018-02-12 12:13:10,Police Assist,0,C1802146,4640723F3A,Tinker Belle,Domestic Short Hair,White and Tan,Cat,6 years 1 month.,Unknown,Stray Cats,2018-02-19 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
58718,2018-02-12 13:10:14,Incompatible,0,D1802148,981020025491333,River,Beagle,Tricolour,Dog,1 year 10 months.,Female,Adoptable Dogs,2018-02-12 00:00:00,Reclaimed,0,2018-02-23 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58718,2018-02-12 13:10:14,Incompatible,0,D1802148,981020025491333,River,Beagle,Tricolour,Dog,1 year 10 months.,Female,Adoptable Dogs,2018-03-05 00:00:00,Adoption,0,2018-03-17 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58718,2018-02-12 13:10:14,Incompatible,0,D1802148,981020025491333,River,Beagle,Tricolour,Dog,1 year 10 months.,Female,Adoptable Dogs,2018-03-21 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58719,2018-02-12 13:15:39,Stray,0,D1802149,981020025475250,Branch,Beagle,Tricolour,Dog,10 months.,Male,Adoptable Dogs,2018-02-12 00:00:00,Reclaimed,0,2018-02-22 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58719,2018-02-12 13:15:39,Stray,0,D1802149,981020025475250,Branch,Beagle,Tricolour,Dog,10 months.,Male,Adoptable Dogs,2018-03-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58720,2018-02-12 14:28:32,Stray,0,D1802150,"""",Lyla,Rat Terrier,Tricolour,Dog,6 months.,Female,Stray Dogs Theta,2018-02-13 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58721,2018-02-12 14:31:01,Stray,0,D1802151,"""",Tinkerbell,Beagle/Hound,Grey and black,Dog,6 months.,Female,Stray Dogs Theta,2018-02-13 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58722,2018-02-12 14:55:28,Incompatible,0,C1802147,"""",Pearl,Domestic Long Hair,Black,Cat,16 weeks.,Unknown,Stray Cats,2018-02-20 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
"58723,2018-02-12 14:55:28,Incompatible,0,C1802148,"""",Willow,Domestic Long Hair,Tortie,Cat,16 weeks.,Female,Stray Cats,2018-02-12 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
58725,2018-02-12 16:55:36,Unable to Afford,0,C1802149,981020025679313,Oliver,Domestic Short Hair,Black and White,Cat,1 year 1 month.,Male,Adoptable Cat Kennels,2018-02-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58727,2018-02-13 12:05:00,Incompatible,0,D1802154,981020025781580,Willow,Boston Terrier/Mountain Cur,White and Brindle,Dog,13 weeks.,Female,Adoptable Dogs,2018-02-24 00:00:00,Foster,0,2018-03-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
58727,2018-02-13 12:05:00,Incompatible,0,D1802154,981020025781580,Willow,Boston Terrier/Mountain Cur,White and Brindle,Dog,13 weeks.,Female,Adoptable Dogs,2018-03-13 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58728,2018-02-13 15:07:19,Incompatible,0,D1802155,0A13517610,Kaitlyn,Pitbull,Brown and White,Dog,6 years 1 month.,Female,Adoptable Dogs,2018-03-08 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58729,2018-02-13 16:43:06,Stray,0,D1802156,981020025756060,Blake,Collie/Terrier,Golden,Dog,1 year 1 month.,Male,Adoptable Dogs,2018-03-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58730,2018-02-13 16:46:08,Stray,0,D1802157,981020025779035,Obie,Terrier/Mix,Black and White,Dog,1 year 1 month.,Male,Adoptable Dogs,2018-03-01 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58731,2018-02-13 16:45:29,Incompatible,0,D1802158,981020009777516,Jessie,Labrador Retriever/Heeler,Tan and White,Dog,4 years 10 months.,Female,Adoptable Dogs,2018-02-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58732,2018-02-13 18:27:28,Incompatible,0,D1802159,981020021465287,Belle,Rat Terrier,Black and White,Dog,15 years 1 month.,Female,Adoptable Dogs,2018-02-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58733,2018-02-14 10:17:45,Stray,0,C1802150,981020025218220,Smokey,Domestic Short Hair,Orange and White,Cat,4 years 1 month.,Male,Adoptable Cat Glass Colony,2018-03-31 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58734,2018-02-14 12:12:33,Moving,0,D1802160,981020021042996,Bailey,Beagle,Orange and White,Dog,3 years 1 month.,Male,Adoptable Dogs,2018-02-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58735,2018-02-14 13:35:36,Landlord issues,0,D1802161,981020025501008,Axel,Pitbull,Black,Dog,1 year 2 months.,Male,Foster,2018-02-28 00:00:00,Foster,0,,Stray,,Court Order/ Legal,0,0,0
"58736,2018-02-14 13:39:19,Litter relinquishment,0,R1802162,"""",Little Prayer,Rex/Lionhead,White and Brown,Rabbit,9 months.,Female,Small Animal room,2018-03-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"58737,2018-02-14 13:39:19,Litter relinquishment,0,R1802163,"""",Binkin,Rex/Lionhead,Brown,Rabbit,18 weeks.,Male,Small Animal room,2018-04-05 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"58738,2018-02-14 13:39:19,Litter relinquishment,0,R1802164,"""",Kizbun,Rex/Lionhead,Grey,Rabbit,18 weeks.,Male,Small Animal room,2018-04-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"58739,2018-02-14 13:39:19,Litter relinquishment,0,R1802165,"""",Houdini,Lionhead,Grey,Rabbit,14 weeks.,Female,Small Animal room,2018-03-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"58740,2018-02-14 13:39:19,Litter relinquishment,0,R1802166,"""",Cotton,Lionhead,Brown,Rabbit,14 weeks.,Male,Small Animal room,2018-03-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"58741,2018-02-14 13:39:19,Litter relinquishment,0,R1802167,"""",Little Little,Lionhead,White and Brown,Rabbit,18 weeks.,Male,Small Animal room,2018-04-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
58742,2018-02-14 13:51:02,Transfer from Other Shelter,0,C1802168,981020011458170,Kayla,Domestic Short Hair,Black and White,Cat,4 years 1 month.,Female,Adoptable Cat Kennels,2018-02-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58743,2018-02-14 13:39:19,Litter relinquishment,0,R1802169,"""",Little Big,Rex/Lionhead,White and Brown,Rabbit,14 weeks.,Female,Small Animal room,2018-03-09 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
58744,2018-02-14 16:26:10,Incompatible,0,C1802170,981020025751835,Blue Moo,Domestic Short Hair,Grey,Cat,8 months.,Female,Adoptable Cat Kennels,2018-04-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58745,2018-02-15 09:46:11,Stray,0,D1802162,982000407812548,Twix,Terrier,Tan and White,Dog,10 years 1 month.,Female,Stray Dogs Theta,2018-02-15 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58746,2018-02-15 09:49:00,Stray,0,D1802163,0A13522A71,Charlie Hickok,German Shepherd Dog/Rottweiler,Black and Brown,Dog,6 years 1 month.,Male,Check-in,2018-02-15 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58747,2018-02-15 11:26:11,Stray,0,D1802164,981020025508306,Candy,Basset Hound/Labrador Retriever,Black,Dog,1 year 0 months.,Female,Dog room D,2018-02-28 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58748,2018-02-15 11:53:54,Abandoned,0,D1802165,981020025478699,Piper,Basset Hound,Tan and White,Dog,8 years 9 months.,Female,Adoptable Dogs,2018-02-23 00:00:00,Reclaimed,0,2018-03-02 00:00:00,Stray,,Court Order/ Legal,0,0,0
58748,2018-02-15 11:53:54,Abandoned,0,D1802165,981020025478699,Piper,Basset Hound,Tan and White,Dog,8 years 9 months.,Female,Adoptable Dogs,2018-03-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58749,2018-02-15 11:56:01,Abandoned,0,D1802166,981020025500865,Buzz,Beagle/Basset Hound,Tricolour,Dog,1 year 9 months.,Male,Adoptable Dogs,2018-02-23 00:00:00,Reclaimed,0,2018-03-02 00:00:00,Stray,,Court Order/ Legal,0,0,0
58749,2018-02-15 11:56:01,Abandoned,0,D1802166,981020025500865,Buzz,Beagle/Basset Hound,Tricolour,Dog,1 year 9 months.,Male,Adoptable Dogs,2018-03-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58751,2018-02-15 14:52:11,Stray,0,D1802168,981020025768744,Kijo (Haru),Shiba Inu,Red and White,Dog,2 years 2 months.,Male,Adoptable Dogs,2018-02-20 00:00:00,Reclaimed,0,2018-02-21 00:00:00,Abandoned,,Court Order/ Legal,0,0,0
58751,2018-02-15 14:52:11,Stray,0,D1802168,981020025768744,Kijo (Haru),Shiba Inu,Red and White,Dog,2 years 2 months.,Male,Adoptable Dogs,2018-02-24 00:00:00,Adoption,0,2018-02-25 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58751,2018-02-15 14:52:11,Stray,0,D1802168,981020025768744,Kijo (Haru),Shiba Inu,Red and White,Dog,2 years 2 months.,Male,Adoptable Dogs,2018-02-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58752,2018-02-15 15:35:25,Stray,0,D1802169,981020025777626,Boris,""Schnauzer, Giant/Mix"",Black and White,Dog,13 weeks.,Male,Adoptable Dogs,2018-02-17 00:00:00,Foster,0,2018-03-01 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"58752,2018-02-15 15:35:25,Stray,0,D1802169,981020025777626,Boris,""Schnauzer, Giant/Mix"",Black and White,Dog,13 weeks.,Male,Adoptable Dogs,2018-03-02 00:00:00,Foster,0,2018-03-10 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"58752,2018-02-15 15:35:25,Stray,0,D1802169,981020025777626,Boris,""Schnauzer, Giant/Mix"",Black and White,Dog,13 weeks.,Male,Adoptable Dogs,2018-03-12 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"58753,2018-02-15 15:35:25,Stray,0,D1802170,981020025501296,Balto,""Schnauzer, Standard/Australian Cattle Dog"",White and Black,Dog,11 weeks.,Male,Adoptable Dogs,2018-02-17 00:00:00,Foster,0,2018-03-01 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"58753,2018-02-15 15:35:25,Stray,0,D1802170,981020025501296,Balto,""Schnauzer, Standard/Australian Cattle Dog"",White and Black,Dog,11 weeks.,Male,Adoptable Dogs,2018-03-02 00:00:00,Foster,0,2018-03-15 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"58753,2018-02-15 15:35:25,Stray,0,D1802170,981020025501296,Balto,""Schnauzer, Standard/Australian Cattle Dog"",White and Black,Dog,11 weeks.,Male,Adoptable Dogs,2018-03-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
58754,2018-02-15 15:58:02,Moving,0,D1802171,981020025767080,Sheeba,Labrador Retriever/Mix,Black,Dog,3 years 7 months.,Female,Adoptable Dogs,2018-03-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58755,2018-02-15 15:58:02,Moving,0,D1802172,981020025506889,Brindle,Pitbull/Labrador Retriever,Tan,Dog,6 months.,Male,Adoptable Dogs,2018-03-11 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58757,2018-02-15 17:03:18,Stray,0,C1802171,981020025666484,Marmalade,Domestic Short Hair,Orange,Cat,20 weeks.,Male,Adoptable Cat Kennels,2018-02-24 00:00:00,Foster,0,2018-03-11 00:00:00,Stray,,Court Order/ Legal,0,0,0
58757,2018-02-15 17:03:18,Stray,0,C1802171,981020025666484,Marmalade,Domestic Short Hair,Orange,Cat,20 weeks.,Male,Adoptable Cat Kennels,2018-03-23 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58760,2018-02-17 09:03:20,Stray,0,R1802172,"""",Hops,Lop Eared,Brown,Rabbit,2 years 0 months.,Male,Lobby,2018-02-17 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58761,2018-02-17 12:17:27,Unsuitable Accomodation,0,C1802173,981020021492695,Kiki,Domestic Short Hair,Grey,Cat,9 months.,Female,Cat Iso,2018-03-28 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58762,2018-02-17 12:17:27,Unsuitable Accomodation,0,C1802174,981020021504068,Bella,Domestic Medium Hair,Grey,Cat,9 months.,Female,Cat Iso,2018-03-28 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
